date,height1,height2,in_flow,out_flow
2019-11-27 09:00:00,3.54545,3.5850333333333335,242.56095333333332,365.30640000000005
2019-11-27 10:00:00,3.5414499999999998,3.579333333333333,232.156275,329.44592
2019-11-27 11:00:00,3.5138166666666666,3.53795,166.19330666666667,321.5274533333333
2019-11-27 12:00:00,3.4599333333333333,3.4821999999999997,165.73923333333332,324.0902183333334
2019-11-27 13:00:00,3.385366666666667,3.4044499999999998,155.851,385.46989666666667
2019-11-27 14:00:00,3.2918499999999997,3.3108500000000003,159.153025,350.2273333333333
2019-11-27 15:00:00,3.2353,3.256066666666667,160.3311116666667,307.86869666666666
2019-11-27 16:00:00,3.1967833333333333,3.2182000000000004,158.09047999999999,300.92683666666665
2019-11-27 17:00:00,3.1485,3.1698,159.869305,319.52595
2019-11-27 18:00:00,3.0909666666666666,3.1093166666666665,159.80241999999998,370.93221166666666
2019-11-27 19:00:00,2.92255,2.9321166666666665,159.892225,603.057445
2019-11-27 20:00:00,2.6290833333333334,2.6475,158.8344,416.4188033333333
2019-11-27 21:00:00,2.379016666666667,2.4006166666666666,158.8344,379.8196066666667
2019-11-27 22:00:00,2.2749666666666664,2.224616666666667,297.983835,407.773125
2019-11-27 23:00:00,2.26585,2.2830833333333334,376.66665166666667,295.49618666666663
2019-11-28 00:00:00,2.415766666666667,2.46975,479.91678833333333,228.61303333333333
2019-11-28 01:00:00,2.6645166666666666,2.71105,500.45579,197.6651983333333
2019-11-28 02:00:00,2.9255666666666666,2.972583333333333,502.817795,180.49613666666667
2019-11-28 03:00:00,3.1904,3.2380166666666668,497.625655,179.028405
2019-11-28 04:00:00,3.455366666666667,3.5046166666666663,504.9933183333333,177.04780166666666
2019-11-28 05:00:00,3.7111,3.76355,460.1692531666667,212.33146833333333
2019-11-28 06:00:00,3.798483333333333,3.8425333333333334,86.87415766666666,230.86628000000002
2019-11-28 07:00:00,3.7134,3.760166666666666,85.49613500000001,390.56910166666665
2019-11-28 08:00:00,3.5153666666666665,3.56595,89.752275,485.724045
2019-11-28 09:00:00,3.3591166666666665,3.4067,101.99341666666668,358.7556916666666
2019-11-28 10:00:00,3.2483,3.29415,102.6916895,347.43676666666664
2019-11-28 11:00:00,3.150316666666667,3.1946,115.44474333333332,313.5854233333333
2019-11-28 12:00:00,3.044433333333333,3.0904833333333332,181.73357833333333,395.51013166666667
2019-11-28 13:00:00,2.877133333333333,2.9241666666666664,181.90444166666666,415.625365
2019-11-28 14:00:00,2.7738666666666663,2.81505,181.580735,299.22206666666665
2019-11-28 15:00:00,2.6952166666666666,2.736816666666667,179.77544,322.72600166666666
2019-11-28 16:00:00,2.608433333333333,2.6497666666666664,180.53209,291.206015
2019-11-28 17:00:00,2.5395833333333333,2.579516666666667,180.69282333333334,296.9217816666667
2019-11-28 18:00:00,2.43325,2.4764666666666666,184.58646333333334,434.632065
2019-11-28 19:00:00,2.1993,2.24615,182.08688333333333,602.4808333333333
2019-11-28 20:00:00,2.00655,2.042266666666667,387.00193333333334,393.68798
2019-11-28 21:00:00,2.0008833333333333,2.0294833333333333,442.84290500000003,387.04937666666666
2019-11-28 22:00:00,1.9606,1.99015,466.64832,366.50346
2019-11-28 23:00:00,2.018816666666667,2.062133333333333,507.2227875,281.09697166666666
2019-11-29 00:00:00,2.1073833333333334,2.14375,527.43822,248.49870333333334
2019-11-29 01:00:00,2.1925666666666666,2.22795,528.8602433333333,234.96237833333333
2019-11-29 02:00:00,2.3162666666666665,2.350283333333333,534.3178366666666,178.96204
2019-11-29 03:00:00,2.45575,2.4886833333333334,529.713015,168.59984833333334
